game_id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_teamname,team2_teamname,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team1_pt_career_overall_wins,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team2_pt_career_overall_wins,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_coaches_before_final,team2_coaches_before_final,team1_ap_preseason,team2_ap_preseason,team1_ap_final,team2_ap_final
2019-1181-1396,1181,1396,2019,1,11,W01,W11b,1,11,W,W,R4W1,washington,38.9,-77.04,Duke,Temple,mike-krzyzewski-1,Mike Krzyzewski,34.0,34.0,24.0,24.0,12.0,12.0,1056.0,283,342,29.0,4,29.0,4,1129.0,fran-dunphy-1,Fran Dunphy,7.0,16.0,0.0,0.0,0.0,0.0,270.0,160,323,23.0,8,23.0,8,580.0,58.302583025830295,30.1955990220049,68.9747003994674,16.361071932298998,44.922425952045096,29.349269588313398,69.09788867562379,7.97047970479705,37.6438104003682,34.6844771994473,52.16972034715529,48.834498834498795,0.12802671861953802,0.0882668681165759,50.3746877601998,33.0578512396694,73.1132075471698,6.31578947368421,51.140350877193,32.670454545454504,67.6848874598071,6.744379683597,37.6751427088739,38.177874186551,54.79289940828399,49.938499384993804,0.121583215371279,0.0772514292611735,73.6764,72.2812,113.184,120.204,91.745,88.2449,70.1158,68.8256,105.306,108.991,100.186,99.56299999999999,36.00159,-78.94226,39.980942999999996,-75.15826700000001,3.0,,5.0,,4.0,,5.0,
2019-1181-1251,1181,1251,2019,1,12,W01,W12,1,12,W,W,R3W1,washington,38.9,-77.04,Duke,Liberty,mike-krzyzewski-1,Mike Krzyzewski,34.0,34.0,24.0,24.0,12.0,12.0,1056.0,283,342,29.0,4,29.0,4,1129.0,ritchie-mckay-1,Ritchie Mckay,0.0,1.0,0.0,0.0,0.0,0.0,123.0,81,239,28.0,5,28.0,5,288.0,58.302583025830295,30.1955990220049,68.9747003994674,16.361071932298998,44.922425952045096,29.349269588313398,69.09788867562379,7.97047970479705,37.6438104003682,34.6844771994473,52.16972034715529,48.834498834498795,0.12802671861953802,0.0882668681165759,56.8807339449541,36.6197183098592,77.9043280182232,7.45829244357213,48.3807654563297,32.890365448505,66.7300380228137,8.766564729867481,41.9869899467771,37.1375694016039,53.54523227383861,46.0202604920405,0.0948508643967845,0.0824358297898755,73.6764,72.2812,113.184,120.204,91.745,88.2449,64.9577,61.8485,111.54700000000001,110.669,95.7813,99.8723,36.00159,-78.94226,37.350345000000004,-79.179688,3.0,,5.0,,4.0,,5.0,
2019-1181-1387,1181,1387,2019,1,13,W01,W13,1,13,W,W,R3W1,washington,38.9,-77.04,Duke,St Louis,mike-krzyzewski-1,Mike Krzyzewski,34.0,34.0,24.0,24.0,12.0,12.0,1056.0,283,342,29.0,4,29.0,4,1129.0,travis-ford-1,Travis Ford,0.0,6.0,0.0,0.0,0.0,0.0,51.0,48,274,22.0,11,22.0,11,329.0,58.302583025830295,30.1955990220049,68.9747003994674,16.361071932298998,44.922425952045096,29.349269588313398,69.09788867562379,7.97047970479705,37.6438104003682,34.6844771994473,52.16972034715529,48.834498834498795,0.12802671861953802,0.0882668681165759,47.0633104500381,31.269841269841297,60.025706940874,11.7440841367222,47.326906222611704,31.1522048364154,71.7073170731707,10.0686498855835,32.457496136012395,38.1236442516269,54.1769041769042,55.0724637681159,0.10605487901745901,0.0898398768536322,73.6764,72.2812,113.184,120.204,91.745,88.2449,67.1129,66.2813,100.583,102.762,95.5929,96.5508,36.00159,-78.94226,38.636516,-90.23343,3.0,,5.0,,4.0,,5.0,
2019-1181-1463,1181,1463,2019,1,14,W01,W14,1,14,W,W,R4W1,washington,38.9,-77.04,Duke,Yale,mike-krzyzewski-1,Mike Krzyzewski,34.0,34.0,24.0,24.0,12.0,12.0,1056.0,283,342,29.0,4,29.0,4,1129.0,james-jones-3,James Jones,1.0,1.0,0.0,0.0,0.0,0.0,309.0,271,271,21.0,6,21.0,6,309.0,58.302583025830295,30.1955990220049,68.9747003994674,16.361071932298998,44.922425952045096,29.349269588313398,69.09788867562379,7.97047970479705,37.6438104003682,34.6844771994473,52.16972034715529,48.834498834498795,0.12802671861953802,0.0882668681165759,55.765595463138,37.237762237762205,72.1074380165289,10.933081998115,47.125353440150796,31.152647975077898,73.4496124031008,7.655954631379959,35.0920245398773,37.6981796829125,57.658779576587804,49.71428571428571,0.0783525866398795,0.0994475138121547,73.6764,72.2812,113.184,120.204,91.745,88.2449,72.6803,70.811,108.955,110.552,99.2049,102.279,36.00159,-78.94226,41.310189,-72.92886,3.0,,5.0,,4.0,,5.0,
2019-1181-1133,1181,1133,2019,1,15,W01,W15,1,15,W,W,R4W1,washington,38.9,-77.04,Duke,Bradley,mike-krzyzewski-1,Mike Krzyzewski,34.0,34.0,24.0,24.0,12.0,12.0,1056.0,283,342,29.0,4,29.0,4,1129.0,brian-wardle-1,Brian Wardle,0.0,0.0,0.0,0.0,0.0,0.0,58.0,73,138,20.0,13,20.0,13,153.0,58.302583025830295,30.1955990220049,68.9747003994674,16.361071932298998,44.922425952045096,29.349269588313398,69.09788867562379,7.97047970479705,37.6438104003682,34.6844771994473,52.16972034715529,48.834498834498795,0.12802671861953802,0.0882668681165759,46.6666666666667,36.83360258481421,69.170579029734,11.595547309833,46.38218923933211,33.0028328611898,71.86009538950721,7.19298245614035,35.190449118817504,39.5739910313901,52.3684210526316,53.6152796725784,0.0779226732060596,0.0847982031948296,73.6764,72.2812,113.184,120.204,91.745,88.2449,65.8042,65.1302,100.29299999999999,101.015,98.6984,101.375,36.00159,-78.94226,40.697604999999996,-89.61462,3.0,,5.0,,4.0,,5.0,
2019-1181-1295,1181,1295,2019,1,16,W01,W16a,1,16,W,W,R1W1,columbia,34.0,81.03,Duke,N Dakota St,mike-krzyzewski-1,Mike Krzyzewski,34.0,34.0,24.0,24.0,12.0,12.0,1056.0,283,342,29.0,4,29.0,4,1129.0,david-richman-1,David Richman,1.0,1.0,0.0,0.0,0.0,0.0,95.0,65,65,18.0,14,18.0,14,95.0,58.302583025830295,30.1955990220049,68.9747003994674,16.361071932298998,44.922425952045096,29.349269588313398,69.09788867562379,7.97047970479705,37.6438104003682,34.6844771994473,52.16972034715529,48.834498834498795,0.12802671861953802,0.0882668681165759,52.4459613196815,36.8421052631579,76.47058823529409,6.64365832614323,52.890422778257104,36.645962732919294,74.5762711864407,9.67007963594994,48.1721698113208,35.7182473655019,46.062992125984294,44.9941107184923,0.0707649352524912,0.0794300293650411,73.6764,72.2812,113.184,120.204,91.745,88.2449,66.4861,64.8533,108.198,106.675,110.054,109.87299999999999,36.00159,-78.94226,46.894523,-96.805689,3.0,,5.0,,4.0,,5.0,
2019-1181-1300,1181,1300,2019,1,16,W01,W16b,1,16,W,W,R1W1,columbia,34.0,81.03,Duke,NC Central,mike-krzyzewski-1,Mike Krzyzewski,34.0,34.0,24.0,24.0,12.0,12.0,1056.0,283,342,29.0,4,29.0,4,1129.0,levelle-moton-1,Levelle Moton,3.0,3.0,0.0,0.0,0.0,0.0,189.0,133,133,18.0,14,18.0,14,189.0,58.302583025830295,30.1955990220049,68.9747003994674,16.361071932298998,44.922425952045096,29.349269588313398,69.09788867562379,7.97047970479705,37.6438104003682,34.6844771994473,52.16972034715529,48.834498834498795,0.12802671861953802,0.0882668681165759,51.67464114832539,31.1774461028192,70.3636363636364,6.91202872531418,50.8976660682226,31.533101045296196,68.77394636015329,10.909090909090901,36.589805825242706,34.0047393364929,59.47802197802201,52.5401069518717,0.0780979684642381,0.09094953289506198,73.6764,72.2812,113.184,120.204,91.745,88.2449,67.1363,65.2686,100.50200000000001,96.7551,100.749,108.661,36.00159,-78.94226,35.974237,-78.898602,3.0,,5.0,,4.0,,5.0,
2019-1181-1211,1181,1211,2019,1,1,W01,X01,1,1,W,X,R5WX,minneapolis,44.98,-93.27,Duke,Gonzaga,mike-krzyzewski-1,Mike Krzyzewski,34.0,34.0,24.0,24.0,12.0,12.0,1056.0,283,342,29.0,4,29.0,4,1129.0,mark-few-1,Mark Few,19.0,19.0,8.0,8.0,1.0,1.0,565.0,120,120,30.0,2,30.0,2,565.0,58.302583025830295,30.1955990220049,68.9747003994674,16.361071932298998,44.922425952045096,29.349269588313398,69.09788867562379,7.97047970479705,37.6438104003682,34.6844771994473,52.16972034715529,48.834498834498795,0.12802671861953802,0.0882668681165759,62.258313998453204,36.5056818181818,76.74094707520891,13.5746606334842,43.0618401206637,30.9116809116809,69.5481335952849,4.9497293116782695,35.2528793189785,34.615384615384606,55.932203389830505,41.116751269035504,0.105400729127534,0.0719603371553444,73.6764,72.2812,113.184,120.204,91.745,88.2449,71.5883,69.8432,123.829,125.258,90.7597,92.3982,36.00159,-78.94226,47.668144,-117.403062,3.0,4.0,5.0,1.0,4.0,3.0,5.0,1.0
2019-1181-1276,1181,1276,2019,1,2,W01,X02,1,2,W,X,R5WX,minneapolis,44.98,-93.27,Duke,Michigan,mike-krzyzewski-1,Mike Krzyzewski,34.0,34.0,24.0,24.0,12.0,12.0,1056.0,283,342,29.0,4,29.0,4,1129.0,john-beilein-1,John Beilein,8.0,12.0,4.0,6.0,2.0,2.0,276.0,147,322,28.0,4,28.0,4,569.0,58.302583025830295,30.1955990220049,68.9747003994674,16.361071932298998,44.922425952045096,29.349269588313398,69.09788867562379,7.97047970479705,37.6438104003682,34.6844771994473,52.16972034715529,48.834498834498795,0.12802671861953802,0.0882668681165759,51.802990325417795,35.1387054161162,69.4552529182879,10.478359908883801,44.5709946848899,28.4369114877589,65.28384279475979,9.498680738786279,39.9683210137276,28.733766233766197,53.5672514619883,44.715447154471505,0.0944947541515159,0.0574379878175881,73.6764,72.2812,113.184,120.204,91.745,88.2449,65.4197,64.652,108.236,115.71600000000001,89.2552,86.0482,36.00159,-78.94226,42.276138,-83.74313199999999,3.0,18.0,5.0,11.0,4.0,19.0,5.0,10.0
2019-1181-1403,1181,1403,2019,1,3,W01,X03,1,3,W,X,R5WX,minneapolis,44.98,-93.27,Duke,Texas Tech,mike-krzyzewski-1,Mike Krzyzewski,34.0,34.0,24.0,24.0,12.0,12.0,1056.0,283,342,29.0,4,29.0,4,1129.0,chris-beard-1,Chris Beard,1.0,2.0,1.0,1.0,0.0,0.0,71.0,29,34,26.0,5,26.0,5,101.0,58.302583025830295,30.1955990220049,68.9747003994674,16.361071932298998,44.922425952045096,29.349269588313398,69.09788867562379,7.97047970479705,37.6438104003682,34.6844771994473,52.16972034715529,48.834498834498795,0.12802671861953802,0.0882668681165759,52.8846153846154,36.7670364500792,72.7731092436975,15.3170731707317,41.2682926829268,30.1186943620178,69.170579029734,6.905594405594409,35.5492957746479,39.6703943496174,53.6439665471924,48.7220447284345,0.108502005677965,0.0947093778375458,73.6764,72.2812,113.184,120.204,91.745,88.2449,67.7066,66.6081,108.08,112.82600000000001,87.1746,86.0594,36.00159,-78.94226,33.580309,-101.876917,3.0,,5.0,6.0,4.0,,5.0,7.0
2019-1181-1199,1181,1199,2019,1,4,W01,X04,1,4,W,X,R5WX,minneapolis,44.98,-93.27,Duke,Florida St,mike-krzyzewski-1,Mike Krzyzewski,34.0,34.0,24.0,24.0,12.0,12.0,1056.0,283,342,29.0,4,29.0,4,1129.0,leonard-hamilton-1,Leonard Hamilton,6.0,9.0,2.0,3.0,0.0,0.0,354.0,214,424,27.0,6,27.0,6,554.0,58.302583025830295,30.1955990220049,68.9747003994674,16.361071932298998,44.922425952045096,29.349269588313398,69.09788867562379,7.97047970479705,37.6438104003682,34.6844771994473,52.16972034715529,48.834498834498795,0.12802671861953802,0.0882668681165759,50.980392156862706,33.5526315789474,74.0638002773925,12.532411408815902,46.2402765773552,32.5613079019074,72.4743777452416,8.33333333333333,38.3064516129032,38.8154415653094,49.8293515358362,44.1860465116279,0.09933150317483601,0.0783754898468115,73.6764,72.2812,113.184,120.204,91.745,88.2449,69.2552,68.3149,106.62899999999999,113.105,95.7851,90.5492,36.00159,-78.94226,30.439740999999998,-84.290883,3.0,15.0,5.0,13.0,4.0,17.0,5.0,12.0
2019-1181-1266,1181,1266,2019,1,5,W01,X05,1,5,W,X,R5WX,minneapolis,44.98,-93.27,Duke,Marquette,mike-krzyzewski-1,Mike Krzyzewski,34.0,34.0,24.0,24.0,12.0,12.0,1056.0,283,342,29.0,4,29.0,4,1129.0,steve-wojciechowski-1,Steve Wojciechowski,1.0,1.0,0.0,0.0,0.0,0.0,97.0,67,67,24.0,8,24.0,8,97.0,58.302583025830295,30.1955990220049,68.9747003994674,16.361071932298998,44.922425952045096,29.349269588313398,69.09788867562379,7.97047970479705,37.6438104003682,34.6844771994473,52.16972034715529,48.834498834498795,0.12802671861953802,0.0882668681165759,50.5434782608696,39.317319848293295,75.8823529411765,11.093502377179101,44.770206022187004,31.908831908831896,68.188302425107,8.78623188405797,41.7414248021108,35.7433808553971,51.783659378596106,50.063371356147,0.0674589916153565,0.097582189129132,73.6764,72.2812,113.184,120.204,91.745,88.2449,70.6568,68.6533,108.714,114.27,96.7389,95.8589,36.00159,-78.94226,43.038765000000005,-87.928122,3.0,,5.0,22.0,4.0,,5.0,23.0
